"Timestamp","Value"
0.916520,0.000297368184
0.916540,0.000292800338
0.916560,0.000289383956
0.916580,0.00028976312
0.916600,0.000293072779
0.916620,0.000295900827
0.916640,0.00029878589
0.916660,0.000296882703
0.916680,0.000294223864
0.916700,0.000294430327
0.916720,0.000300047192
0.916740,0.000303123612
0.916760,0.000293554389
0.916780,0.000292447163
0.916800,0.00029045975
0.916820,0.00029313023
0.916840,0.000290895958
0.916860,0.00028930555
0.916880,0.000291516131
0.916900,0.000290603726
0.916920,0.000291065167
0.916940,0.000292930345
0.916960,0.000296769751
0.916980,0.0002958884
0.917000,0.00029318803
0.917020,0.000290083699
0.917040,0.000292761135
0.917060,0.000290932046
0.917080,0.000293865654
0.917100,0.000294701225
0.917120,0.000294486992
0.917140,0.00029668436
0.917160,0.000295822421
0.917180,0.00028958614
0.917200,0.000288591458
0.917220,0.000291254168
0.917240,0.00028657919
0.917260,0.000281095068
0.917280,0.000278509571
0.917300,0.000281079148
0.917320,0.000281557266
0.917340,0.000281698944
0.917360,0.000284388807
0.917380,0.000286285795
0.917400,0.000291036442
0.917420,0.000293306803
0.917440,0.000295911304
0.917460,0.000295940408
0.917480,0.000302931119
0.917500,0.000290414348
0.917520,0.000293817517
0.917540,0.000293340941
0.917560,0.000297250226
0.917580,0.000294828118
0.917600,0.000294219208
0.917620,0.000295395905
0.917640,0.000295237172
0.917660,0.000295452191
0.917680,0.000296212849
0.917700,0.000296958751
0.917720,0.000309629599
0.917740,0.000303479494
0.917760,0.000303757377
0.917780,0.00030505631
0.917800,0.000306763162
0.917820,0.000303184555
0.917840,0.000304994988
0.917860,0.000308034534
0.917880,0.000308075279
0.917900,0.000305496796
0.917920,0.000306061091
0.917940,0.000306990172
0.917960,0.000312774326
0.917980,0.000314454373
0.918000,0.000305747904
0.918020,0.000307387585
0.918040,0.000308038027
0.918060,0.000309188734
0.918080,0.000306170521
0.918100,0.000302704488
0.918120,0.00030242349
0.918140,0.000301872788
0.918160,0.000296432117
0.918180,0.00029074034
0.918200,0.000287527306
0.918220,0.000288752519
0.918240,0.000280727138
0.918260,0.000277461746
0.918280,0.000273650279
0.918300,0.00027695953
0.918320,0.000277759798
0.918340,0.000280660781
0.918360,0.000279560918
0.918380,0.000280323147
0.918400,0.000278626801
0.918420,0.000281721819
0.918440,0.000288745534
0.918460,0.000297915394
0.918480,0.000298706727
0.918500,0.000298856525
0.918520,0.000304088404
0.918540,0.000304349989
0.918560,0.000302725442
0.918580,0.000307229639
0.918600,0.000307455135
0.918620,0.000306688249
0.918640,0.000309276831
0.918660,0.000304386456
0.918680,0.000297403516
0.918700,0.000287592906
0.918720,0.000293241203
0.918740,0.000286865223
0.918760,0.000285087764
0.918780,0.000287181902
0.918800,0.00028480601
0.918820,0.00028631647
0.918840,0.000285412971
0.918860,0.000285678048
0.918880,0.000284313894
0.918900,0.000282279128
0.918920,0.000279869855
0.918940,0.000278675288
0.918960,0.000287271949
0.918980,0.000281944202
0.919000,0.000287037547
0.919020,0.000290011492
0.919040,0.000290044089
0.919060,0.000287772215
0.919080,0.000290751195
0.919100,0.000292969926
0.919120,0.000294717524
0.919140,0.000295379228
0.919160,0.00029810713
0.919180,0.000299611362
0.919200,0.000291732693
0.919220,0.000296841929
0.919240,0.000286176364
0.919260,0.000287722913
0.919280,0.000289578398
0.919300,0.000290900236
0.919320,0.000291900738
0.919340,0.000294112484
0.919360,0.000298372179
0.919380,0.000294079888
0.919400,0.000297358492
0.919420,0.000298029889
0.919440,0.00029668631
0.919460,0.000305139751
0.919480,0.000299164676
0.919500,0.000292690907
0.919520,0.000296769751
0.919540,0.000296148792
0.919560,0.000293746911
0.919580,0.000291545235
0.919600,0.000290558703
0.919620,0.000292056357
0.919640,0.000295453356
0.919660,0.000302448345
0.919680,0.00030113192
0.919700,0.000301459484
0.919720,0.000310949137
0.919740,0.000303057634
0.919760,0.000299777865
0.919780,0.000295863545
0.919800,0.000291278237
0.919820,0.000288128474
0.919840,0.000286174036
