"Timestamp","Value"
0.916520,0.00098132994
0.916540,0.000966252817
0.916560,0.000954996445
0.916580,0.000956226839
0.916600,0.000967160915
0.916620,0.00097649463
0.916640,0.00098599412
0.916660,0.000979718636
0.916680,0.000970945461
0.916700,0.000971638889
0.916720,0.00099018414
0.916740,0.00100031064
0.916760,0.00096876832
0.916780,0.000965086278
0.916800,0.00095852575
0.916820,0.000967313419
0.916840,0.000959961268
0.916860,0.000954734744
0.916880,0.000962022808
0.916900,0.000958963181
0.916920,0.000960503821
0.916940,0.000966648746
0.916960,0.000979309436
0.916980,0.000976422278
0.917000,0.000967491127
0.917020,0.00095728779
0.917040,0.000966114399
0.917060,0.00096003362
0.917080,0.000969719142
0.917100,0.000972495531
0.917120,0.000971761416
0.917140,0.000979056
0.917160,0.000976211624
0.917180,0.00095562794
0.917200,0.000952360337
0.917220,0.00096112449
0.917240,0.000945655163
0.917260,0.00092757016
0.917280,0.000919046055
0.917300,0.00092752534
0.917320,0.00092910399
0.917340,0.000929561909
0.917360,0.000938434096
0.917380,0.000944665517
0.917400,0.00096034829
0.917420,0.000967829896
0.917440,0.00097645534
0.917460,0.000976529205
0.917480,0.000999600859
0.917500,0.000958294549
0.917520,0.000969555287
0.917540,0.000967980654
0.917560,0.000980910147
0.917580,0.00097288203
0.917600,0.000970849651
0.917620,0.000974768773
0.917640,0.00097423594
0.917660,0.000974905037
0.917680,0.000977435266
0.917700,0.000979913864
0.917720,0.00102172012
0.917740,0.00100147992
0.917760,0.00100235338
0.917780,0.00100663851
0.917800,0.00101232331
0.917820,0.0010005025
0.917840,0.00100645912
0.917860,0.00101650727
0.917880,0.0010166259
0.917900,0.00100813597
0.917920,0.00101002527
0.917940,0.00101309246
0.917960,0.00103220192
0.917980,0.00103775493
0.918000,0.00100903364
0.918020,0.00101446908
0.918040,0.00101659354
0.918060,0.00102037529
0.918080,0.00101042411
0.918100,0.000999029027
0.918120,0.000998123316
0.918140,0.00099627173
0.918160,0.000978363561
0.918180,0.000959535246
0.918200,0.000948891859
